Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
10,0.8739725509110619,0.9998236298561096,1215.360867275281,1418.9289413623594,0.9999926090240479,1283.8136411516853,1328.5716731039327,0.9999123811721802,1133.6158049508426,1336.5884612008426,0.9998244047164917,1400.4502501755617,1385.3692503511236,0.9985123872756958,1019.2537965238764,1399.7731083216293,0.9822700619697571,1620.4834094101125,1799.4356566011236,0.9917871952056885,893.8977571980336,1834.068205758427,0.9931398034095764,1965.2172796699438,2262.2384568117977,0.9866871237754822,578.5296918890449,2351.29920119382,0.9996447563171387,1506.299903441011,2562.4571629213483,0.9956421852111816,697.1589382900281,1787.434515449438,0.9122841358184814,1580.437258602528,2800.0482356039324,0.8597328662872314,965.1614071278088,2794.0593398876404,0.43000328540802,318.4904757724719,3881.5211990870785,0.7890487909317017,316.89908488412914,3858.066713483146,0.44758298993110657,1343.6340853230336,3339.960410814607,0.4716447591781616,1576.1138737710676,3628.0624561095506
11,0.8663182872183183,0.9996962547302246,1230.5492450842696,1420.2575711025281,0.9999867677688599,1297.301637113764,1329.453278616573,0.99982750415802,1146.9170031601122,1333.208589360955,0.9997962713241577,1410.7970944522472,1387.5003730688202,0.99931800365448,1016.2974455758426,1403.3330187851122,0.9830994009971619,1622.1429292485955,1799.0838746488764,0.9604629278182983,883.3701062148875,1875.4910682935392,0.9941874742507935,1970.555301966292,2264.0608102176966,0.9890552759170532,537.4695180828651,2374.7765756671347,0.9997488260269165,1514.2234462780898,2564.56170997191,0.989808201789856,563.0148788623594,1873.1869733146068,0.8956464529037476,1587.910551264045,2786.1548455056177,0.837935209274292,984.2966555477528,2820.921348314607,0.6846039295196533,1958.7349675210676,3918.6779757724717,0.5732800960540771,235.56425561797755,3852.4090150983143,0.4020661413669586,428.0792332338483,3304.9471997893256,0.41889214515686035,1583.0364510182585,3665.3080231741574
12,0.8852614146821639,0.9997802376747131,1216.9222261235955,1416.188268082865,0.9999889731407166,1287.097963483146,1327.6046567766853,0.9998661875724792,1133.48046875,1329.5452949438202,0.9997757077217102,1397.5020409058989,1385.7704968398875,0.9990824460983276,1009.7100596910111,1396.1090458216293,0.9834965467453003,1617.8322945926966,1803.9731829353932,0.9937766790390015,905.3698428721909,1830.7155240519662,0.9933972358703613,1959.9105951544943,2265.092806355337,0.9858285188674927,583.5815265098315,2350.9088614817415,0.9997503757476807,1506.1919109901685,2565.4399359199438,0.9964380860328674,760.4627150632023,1713.829441713483,0.9118286371231079,1576.5710366924159,2807.29217872191,0.8681831359863281,958.5916871488764,2821.436885533708,0.7644985914230347,1938.5749429424159,3901.382900280899,0.8664066791534424,322.7888211025281,3802.235998946629,0.32941320538520813,1382.5834137991571,3335.2115080758426,0.35793280601501465,1550.6393302317415,3678.118109199438
13,0.8813717926249784,0.999701976776123,1236.0035551264045,1421.7447331460673,0.999980092048645,1303.8284980688202,1327.5267731741574,0.999818742275238,1151.8221339536517,1333.7476299157304,0.9997360706329346,1407.1771199087077,1389.017183110955,0.998789370059967,1031.0884173103932,1399.1237710674156,0.9801231026649475,1615.9110121137642,1802.1139615519662,0.9906613826751709,909.70428809691,1830.7110691713483,0.9937379360198975,1955.1928765800562,2263.230666257022,0.9882243275642395,580.3173279494381,2314.972875702247,0.9997655153274536,1502.4425912921347,2567.7898086376404,0.9937236309051514,723.7745457338483,1722.3786648525281,0.9123523235321045,1580.4251228932585,2782.623507724719,0.8853614330291748,957.7481785463483,2814.3152212078653,0.5555177330970764,1962.2398832514045,3895.59216994382,0.7296590805053711,250.71499736657302,3825.427185744382,0.45034128427505493,1432.2537965238764,3332.414457514045,0.505826473236084,1528.9096515098313,3635.593354985955
14,0.8840085548513076,0.9996868968009949,1236.566559866573,1420.9526860955057,0.9999829530715942,1303.6393960674156,1327.89960059691,0.9997638463973999,1151.8915686446628,1333.0512859901685,0.999748945236206,1406.3406776685392,1388.0603054775281,0.9991151690483093,1032.0558944873594,1400.6857443820224,0.9725971221923828,1614.2189255617977,1795.7934076544943,0.986424446105957,913.008119733146,1845.9656557233145,0.9941692352294922,1964.0080100070222,2263.8569610252807,0.9962685704231262,532.2761257900281,2364.1335586376404,0.9997418522834778,1513.0736262289324,2565.5330275632023,0.9924895763397217,699.0259173103932,1684.8790159761236,0.9252818822860718,1584.985998946629,2779.0147471910113,0.8900518417358398,958.2368328651685,2822.4123507724717,0.6993178725242615,1951.5320400280898,3918.2622893258426,0.7100738286972046,244.6821673103932,3798.9919241573034,0.48277369141578674,556.7428678019662,3161.185744382022,0.38065770268440247,343.43350596910113,3281.3467784410113
15,0.8905424160115859,0.9998247027397156,1214.5081416783707,1415.2187938904494,0.9999895691871643,1284.6069171348315,1328.404691889045,0.9998553991317749,1136.4134699789324,1330.4267468398875,0.9997773170471191,1400.3841950491571,1390.2551790730336,0.9990890026092529,1013.2576808286517,1393.1086069171347,0.9771007299423218,1612.7601825842694,1799.9289194171347,0.9883221387863159,902.6016722261236,1850.0349587429776,0.9920673966407776,1951.3441669592694,2263.0753599016853,0.9957935810089111,543.2648569171347,2291.41485252809,0.999843180179596,1512.6848226825841,2571.979547050562,0.9952105283737183,642.967927054073,1640.2716818820224,0.9058918952941895,1579.3920514396068,2788.9924508426966,0.9168533086776733,951.977418363764,2817.9808198735955,0.6193311214447021,1946.7599411867977,3869.3891766151683,0.7393826246261597,244.04266151685397,3803.7101035814608,0.6805512309074402,1384.104371488764,3325.081724016854,0.3303373456001282,1591.4594013342694,3696.000921699438
16,0.885046008755179,0.999708890914917,1227.4799859550562,1417.5634436446628,0.9999847412109375,1298.3881671348315,1328.0200359901685,0.9998112320899963,1147.9109023876404,1331.8023832514045,0.9997475147247314,1407.6345900632023,1395.4013342696628,0.9983230233192444,1035.7095110603932,1398.9406601123594,0.9827041625976562,1614.4350640800562,1799.0104459269662,0.9717646837234497,913.4152036516853,1862.998507724719,0.9941681623458862,1951.2798016151683,2259.8360472261234,0.963937520980835,466.50803195224717,2202.379762113764,0.9998078942298889,1505.441954880618,2574.7401904845506,0.992587685585022,680.8208172401685,1582.1196673103932,0.9227087497711182,1580.2652080407302,2784.3228142556177,0.9111393690109253,966.8355205407304,2786.7862096207864,0.6882144808769226,1930.172884480337,3851.1198648174154,0.2892220616340637,296.47576149929773,3878.9770014044943,0.812450110912323,414.34637245435385,3229.188728932584,0.5195018649101257,361.92556179775283,3235.7106741573034
17,0.8839746555861305,0.999525249004364,1245.0277607092696,1419.6427975772472,0.9999694228172302,1315.6425342345506,1327.1865124648875,0.99981689453125,1121.0960542485955,1327.4244645365168,0.9997588992118835,1417.8459445224719,1405.1032961727528,0.9971978664398193,1053.832579880618,1401.4472217345506,0.9774670600891113,1642.3545689957864,1801.761257900281,0.9785945415496826,888.7741836376404,1860.428195224719,0.9940836429595947,1968.0157127808989,2265.3487315660113,0.9903026819229126,491.5901619557584,2372.9986174508426,0.9998332262039185,1515.1623507724719,2572.3012201544943,0.9978916049003601,709.5985779494381,1842.0616441362358,0.9189705848693848,1587.646484375,2796.0299332865166,0.8932721614837646,961.2925737359551,2817.522428019663,0.6789877414703369,1947.7539940308989,3911.089317064607,0.6680089235305786,263.6048103932584,3793.631320224719,0.4409120976924896,1365.9011148174156,3352.1735428370785,0.4929765462875366,339.29277124297755,3292.9417573735955
18,0.8788654401021845,0.9997735023498535,1220.065067591292,1416.1936446629213,0.9999833106994629,1292.2986525632023,1327.297577247191,0.9998235106468201,1142.8882549157304,1329.676329880618,0.9998120069503784,1402.9137991573034,1395.4689255617977,0.9989807605743408,1014.5330056179776,1386.8785331811798,0.9745104312896729,1613.1729503160113,1800.3026685393259,0.9839563369750977,875.5115431882023,1837.6975509129213,0.9920568466186523,1951.6079266151683,2264.9080056179773,0.985912561416626,507.3151992626405,2358.354042310393,0.9998238682746887,1515.6605293188202,2570.0407522823034,0.9939605593681335,732.2396637991574,1736.169285463483,0.910099983215332,1585.286165730337,2783.876404494382,0.9097285866737366,964.140778616573,2780.9985516151683,0.576058566570282,1915.921567766854,3855.2152826544943,0.8350061178207397,271.0519882373595,3816.3066625702245,0.3627910912036896,434.49003686797755,3273.4011148174154,0.4184344410896301,2115.0602615870785,3329.0084708567415
19,0.8512463955318227,0.9996235966682434,1238.494908707865,1419.8188421699438,0.9999765157699585,1307.2386323735955,1328.724060744382,0.9997327327728271,1116.0090414325841,1330.7966555477528,0.9997341632843018,1408.2578125,1399.2365256320224,0.998801589012146,1031.2212956460673,1399.8979985955057,0.9735650420188904,1613.9216774929773,1798.932255091292,0.9901949763298035,876.0381408005617,1823.6849543539324,0.9930793642997742,1960.5676132373596,2261.2806574789324,0.9935784935951233,525.558626667837,2356.28083304073,0.9997344613075256,1514.2323560393259,2572.650390625,0.9965100288391113,678.022921787219,1727.3942459620787,0.9237880706787109,1581.5967564957864,2779.9235428370785,0.8934324979782104,964.4830363412921,2820.0088658707864,0.49200448393821716,1922.7369206460676,3882.758426966292,0.5890280604362488,276.5523064431179,3783.5943205758426,0.26987260580062866,447.8788733321629,3212.481390449438,0.35853204131126404,2116.737754564607,3361.0280021067415
20,0.8647831362836501,0.9997413158416748,1206.5721558988764,1434.37616309691,0.9999817609786987,1324.5389308286517,1333.665137816011,0.9999098777770996,1129.4185393258426,1331.4234111657304,0.999826967716217,1414.7682364817415,1403.5843354985955,0.9990071654319763,1035.2597217345506,1385.9602133075841,0.9783720970153809,1641.4027607092694,1795.6927887991571,0.9874234199523926,898.0586156952247,1840.1975070224719,0.9940773248672485,1962.6987359550562,2261.64411429073,0.9899771213531494,530.693875087781,2378.255222963483,0.999787449836731,1514.0851913623594,2578.729766502809,0.9913631677627563,721.0679753335673,1875.7221076193819,0.9028282165527344,1573.1205012289324,2776.508339185393,0.9138402342796326,967.161648525281,2779.520145716292,0.5085699558258057,456.6460015800561,3737.021155196629,0.29385191202163696,283.6118328651685,3814.3824613764045,0.5037909150123596,373.9558900983146,3276.802800210674,0.6389644145965576,330.56005310744376,3282.2147120786517
21,0.8968410632189583,0.9998304843902588,1213.159849016854,1432.8771725772472,0.9999750852584839,1333.2635840941011,1334.8572024227528,0.9999011754989624,1136.3068600772472,1328.6030108848315,0.9998223185539246,1421.233497191011,1403.1517512289327,0.9982995390892029,1050.6407347261236,1399.9267248946628,0.9750235676765442,1648.1411516853932,1804.155064957865,0.9864070415496826,895.439145891854,1833.1950491573034,0.9956775903701782,1958.098687675562,2260.4059647120785,0.9870810508728027,516.9918912394662,2376.9127677317415,0.9997282028198242,1515.5428590238764,2572.0569698033705,0.9913464784622192,701.6492275280898,1882.8156601123594,0.9084610939025879,1575.9776158707864,2787.664281952247,0.910527229309082,969.9977176966293,2780.4246400983147,0.5667346715927124,355.97253555126406,3895.035770716292,0.7814288139343262,266.8316801264044,3865.2510533707864,0.5984010696411133,414.17178721910113,3277.9297313904494,0.5476526618003845,356.91182408707857,3283.50079002809
22,0.8801957211073708,0.9998226165771484,1213.8188641151685,1433.7853537570224,0.9999690651893616,1336.8310217696628,1335.6395716292134,0.999877393245697,1137.2990695224719,1328.1747278792134,0.9997575283050537,1426.3159015098315,1404.3359813904494,0.9978901147842407,1063.540071980337,1395.2090063202247,0.9753704071044922,1656.3413579705057,1802.5917090941011,0.9875340461730957,896.2348797401685,1842.7312587780898,0.9942530393600464,1958.5065396769664,2261.004608497191,0.9861091375350952,525.5619294241574,2375.551417661517,0.9997832775115967,1516.6507417485955,2573.735077247191,0.9936684966087341,696.779966204354,1885.9296216643259,0.9027258157730103,1581.294285463483,2778.7658883426966,0.8702502250671387,955.2916959269662,2793.989905196629,0.5106501579284668,328.9102111130618,3896.922489466292,0.796515703201294,247.71033400632018,3820.7618504213483,0.4907844066619873,1402.9222480688202,3357.5276948735955,0.4583658277988434,344.84854503160113,3300.450535463483
23,0.8814360744812909,0.9998354911804199,1213.870940133427,1431.1754081811798,0.9999732971191406,1330.9882154143259,1334.4519619030898,0.9999061822891235,1135.2049683988764,1327.8329310042134,0.999793529510498,1420.726101650281,1403.1609682233145,0.9991884231567383,1032.8026246488764,1382.1568205758426,0.9732723236083984,1613.1068951896068,1802.9880398525281,0.9774495959281921,926.4406601123594,1844.8229020365168,0.9943859577178955,1956.7620698735955,2263.4076325491574,0.9844427108764648,525.2244338132023,2376.1253291783705,0.9995723962783813,1512.0227352528088,2573.0043232092694,0.9958206415176392,706.2733936095506,1815.789984199438,0.9173953533172607,1582.920624122191,2786.5001755617977,0.8559987545013428,961.611174508427,2820.2491221910113,0.7748973965644836,1912.9152914325841,3910.8042047050562,0.8434759974479675,266.7733058286517,3838.8649490870785,0.365039587020874,394.1916476474719,3309.32342872191,0.30396562814712524,328.3700184339888,3343.2361306179773
24,0.8619503080844879,0.9997860193252563,1208.626009480337,1432.1124692766853,0.9999787211418152,1326.5397866924156,1333.026400105337,0.9998925924301147,1131.2173893960673,1327.0628511235955,0.9997216463088989,1413.1498858848315,1406.0099411867977,0.9993495941162109,1029.63397559691,1386.4637684339887,0.9814763069152832,1637.7211859199438,1800.5255661867977,0.9846991300582886,913.3208830758426,1843.3810568820224,0.9947726726531982,1952.8164281952245,2258.9800956811796,0.991525411605835,516.6502479810393,2378.3480073735955,0.9997045397758484,1509.6730161516853,2575.0328300561796,0.9919575452804565,624.8463943995787,1791.5181048103932,0.906276285648346,1584.6021111306181,2766.5754915730336,0.8928837180137634,953.4847041783707,2821.114597963483,0.5269911885261536,346.99349324087075,3871.6276773174154,0.7324832677841187,261.31523218047755,3827.8724543539324,0.3089269697666168,1327.4837605337077,3336.2281425561796,0.3427296280860901,1618.0974367977528,3625.0881320224717
25,0.8749740667202893,0.9998020529747009,1211.8233848314605,1429.057342872191,0.9999706149101257,1328.128028441011,1331.0037306882023,0.9998732805252075,1133.8236481741574,1326.0048937851122,0.9997447729110718,1412.8486437851122,1402.3753730688202,0.9994853734970093,1026.3645540730336,1381.5786077949438,0.976351261138916,1649.1619338132023,1795.3516063904494,0.9933075904846191,892.7359550561798,1832.4771989115168,0.9947384595870972,1956.1668056530898,2261.703410287921,0.9968684911727905,551.4509304775281,2365.9671260533705,0.9997765421867371,1515.7090721558989,2573.7194083567415,0.9979851245880127,668.2366243855338,1770.722107619382,0.892871618270874,1581.7234901685392,2778.9148964185392,0.8757150173187256,966.578980863764,2813.8245698735955,0.6096927523612976,481.0413118855337,3871.7238412921347,0.8648465871810913,269.58402826544943,3832.345461727528,0.40518325567245483,434.39433374297755,3273.9698033707864,0.2683463394641876,369.5499363588483,3296.295207162921
