Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
10,0.8087742503951577,0.9997177124023438,1475.6636894311798,1450.7403221558989,0.9999518990516663,1585.2686534410113,1360.7856829353932,0.9997422099113464,1398.2048367275281,1372.9083347963483,0.998849093914032,1729.5173806179773,1492.0475114115168,0.9981427192687988,1217.9387069873594,1498.780064957865,0.8156160116195679,2031.7513825491574,2063.3347963483147,0.9648149013519287,901.3146725772472,2086.4086200842694,0.968402624130249,2498.567108497191,2809.055696980337,0.9946761131286621,426.1677054073034,2825.9019048455057,0.9939137101173401,2159.2161165730336,2931.9363588483147,0.9962188005447388,665.4421084971909,2061.860077247191,0.7639366388320923,2163.556091994382,3415.3354547050562,0.8512805700302124,702.6889813026685,3483.9888518258426,0.46414461731910706,2455.8868943117977,3979.5125965589887,0.5984804034233093,2820.6199525983147,3588.1445751404494,0.17527028918266296,2770.3486218398875,4122.915203651685,0.16600394248962402,-51.966758470856746,3628.8879915730336
11,0.8093268468099482,0.9996544718742371,1491.3176790730336,1473.8224411867977,0.9998834133148193,1561.7576369382023,1368.6387157654494,0.9997638463973999,1360.7091818820224,1389.2323999297753,0.999033510684967,1725.4657435042136,1494.240695224719,0.998610258102417,1196.1085630266853,1496.1072902036517,0.8335421085357666,2013.0078563904494,2076.5284629564608,0.975864827632904,886.6174069522472,2087.564123946629,0.9476239681243896,2488.4855600421347,2789.2747981039324,0.9982186555862427,477.8116002457865,2807.5315133426966,0.9982244372367859,2172.9362271769664,2938.8908883426966,0.9555308222770691,507.50284190660113,1927.9787789676966,0.8940172791481018,2170.25469627809,3379.6570839185392,0.814782977104187,712.0147362183989,3568.328037219101,0.5626653432846069,2414.18982619382,3956.8566099016853,0.4464320242404938,2853.40387991573,3648.699613764045,0.1631675362586975,2792.7618943117977,4127.814650632023,0.17154091596603394,2796.181091994382,4126.590019311798
12,0.7720637023448944,0.9997532367706299,1456.6822112008426,1477.4547050561798,0.9999082684516907,1569.2060437148875,1370.6658400632023,0.999829888343811,1367.534058988764,1399.189058110955,0.9976217150688171,1773.1876536165728,1490.8829441713483,0.9989319443702698,1183.9544197682583,1517.8982619382023,0.7883830070495605,2079.47498244382,2050.6383865870785,0.9770914912223816,908.250153616573,2076.6058857092694,0.9034932255744934,2457.073121488764,2711.5279143258426,0.9920440912246704,517.6886192064607,2801.176702949438,0.9763627052307129,2180.2972261235955,2992.556530898876,0.9962958693504333,669.7162592169943,1848.0907873946628,0.7775435447692871,2156.11797752809,3411.88983497191,0.7208126187324524,848.5294066011236,3467.2369645365166,0.41786375641822815,2835.9468925561796,3546.6508953651683,0.2324371337890625,768.979371488764,3627.5186534410113,0.13681480288505554,-108.25709379389048,3896.594057233146,0.20989564061164856,2405.7249385533705,3023.7744908707864
13,0.7638297729632434,0.999802827835083,1495.4269224016853,1444.137113764045,0.9999833106994629,1607.1914281952245,1344.7917398174156,0.9994796514511108,1359.614356566011,1363.2618284761236,0.9993212819099426,1748.4473972963483,1466.6904845505617,0.9992332458496094,1225.8041827598315,1492.481785463483,0.8866190910339355,2122.504520716292,2022.7566713483145,0.968453049659729,899.0978318117977,2070.304994733146,0.9932674169540405,2389.7807672050562,2651.9259129213483,0.9982253313064575,473.60534805126406,2762.3356741573034,0.9535216093063354,2425.614597963483,2999.1792485955057,0.9847770929336548,665.2854964009832,1840.9576018258426,0.3310624361038208,2077.0711903089887,3483.242889747191,0.8795567750930786,831.468903616573,3374.58282127809,0.35449349880218506,2643.6745523174154,3201.467389396067,0.06369727849960327,2843.753994030899,3613.2163360252807,0.43580445647239685,2559.0395014044943,2994.0979195926966,0.13780778646469116,2609.4810393258426,3040.82500877809
14,0.8110859657035154,0.9998213052749634,1543.0755574087077,1448.767578125,0.9999260902404785,1660.2184866573034,1354.47772559691,0.9997847080230713,1415.5389308286517,1376.784541783708,0.999122142791748,1820.5728362008426,1464.819127457865,0.9966925978660583,1296.969671699438,1506.8582996839887,0.9182578325271606,2125.4957426264045,2022.4838483146066,0.9637531042098999,954.2778265449438,2066.385160639045,0.9916751980781555,2364.3974719101125,2653.2070751404494,0.9940149784088135,521.0384590063202,2764.0813728932585,0.9725430607795715,2364.1384743679773,3049.0130793539324,0.9878817200660706,610.2610384480338,1813.8812982794943,0.6660251617431641,2360.450447682584,3469.2806794241574,0.938861608505249,804.1156293890449,3462.440133426966,0.43802404403686523,2558.339624297753,3139.769443469101,0.2749026417732239,2840.7308198735955,3577.50079002809,0.43337392807006836,2456.974499648876,2989.761630969101,0.2138012945652008,2502.6250438904494,3005.1540115870785
15,0.8458563790601843,0.999742329120636,1566.090238764045,1474.4184734901685,0.999873161315918,1632.4833216292136,1364.2019619030898,0.9998093247413635,1430.6947419241571,1402.5220768960673,0.998185396194458,1848.1801922401683,1481.7837737008426,0.9983340501785278,1250.9467608848315,1527.326479108146,0.9225456118583679,2192.5991485252807,2036.713197858146,0.9929817318916321,1001.5680740870787,2068.126097261236,0.984624981880188,2474.066494030899,2678.3184691011234,0.9995526075363159,574.0521528265449,2756.4260445926966,0.9951874613761902,2345.747805477528,3020.2250263342694,0.9958560466766357,743.1059625175562,1903.276158707865,0.6135348081588745,2290.431706460674,3464.9852528089887,0.7172262668609619,811.0363632373594,3413.404187148876,0.38744813203811646,2797.6048103932585,3628.2090063202245,0.3956153392791748,2850.9936358848313,3677.3097787921347,0.7663217782974243,2554.28045997191,3073.8780723314608,0.6127194166183472,2580.3965063202245,3094.776070926966
16,0.8386349099523881,0.9998490810394287,1586.2537965238762,1480.021791608146,0.9999266862869263,1706.0744162570222,1371.098731566011,0.9996452331542969,1462.1971997893259,1387.298520891854,0.9986854195594788,1838.7742494733147,1475.9990344101122,0.9988183379173279,1305.4841774929776,1515.9408795646068,0.9258377552032471,2191.871313202247,2039.8809252106741,0.9846984148025513,1029.3181399227528,2036.1056443117977,0.9812084436416626,2464.2110691713483,2670.8127633426966,0.9950339794158936,607.9382022471909,2697.2618504213483,0.9905897378921509,2329.591950491573,3021.9105073735955,0.9749902486801147,771.1204792837079,1787.2902694873594,0.676281213760376,2033.0373068820222,3491.696716994382,0.8300896286964417,855.2513606039327,3326.6332514044943,0.572308361530304,2806.534541783708,3655.972436797753,0.4271605908870697,643.5215611832864,3578.4071278089887,0.5673558712005615,2587.948604283708,3077.2094013342694,0.3343144655227661,2530.446234199438,3131.169680477528
17,0.8285942586029277,0.9997690916061401,1614.7333874648875,1468.801329880618,0.999875009059906,1725.7341116573034,1372.843354985955,0.9997724294662476,1522.9904977176966,1387.147976650281,0.9986692070960999,1903.0007241924159,1496.0055960323034,0.9983487129211426,1363.1068293539324,1506.9374122191011,0.8982563018798828,2175.7492538623596,2040.7611481741571,0.8900957107543945,1002.0336859199438,2070.600553019663,0.9777064323425293,2498.2592608848313,2684.5715853230336,0.9958570003509521,625.0403353230338,2799.7370084269664,0.9918856620788574,2392.2745786516853,2983.8775017556177,0.9853343963623047,752.7492428897472,2074.430214185393,0.6974008679389954,2309.732399929775,3486.931530898876,0.7555169463157654,814.2618504213483,3464.1001141151683,0.5444368124008179,2598.006803019663,3226.4064255617977,0.375752717256546,2837.3856653792136,3665.2026422050562,0.5512648820877075,2531.1983409410113,2980.5987096207864,0.42616021633148193,-7.166520365168537,3644.5823823735955
18,0.8106083694626304,0.9997439384460449,1528.9002808988764,1455.2950535463483,0.9998447299003601,1629.4403309339887,1361.3257988061798,0.9998691082000732,1432.507417485955,1385.9960059691011,0.9986646175384521,1802.0981390449438,1470.9130969101122,0.9985650181770325,1280.9241134129213,1535.41131934691,0.9519460797309875,2141.91796875,2024.285002633427,0.9544501304626465,995.5097436797753,2045.0330714536517,0.9826828241348267,2342.2957338483147,2661.5023700842694,0.9922154545783997,524.7549047577247,2682.8218925561796,0.9810696840286255,2247.7582514044943,3054.847129564607,0.9799049496650696,676.9317832689605,1730.2559691011236,0.7522497773170471,2254.998507724719,3467.251404494382,0.8229736685752869,819.8534936797753,3362.7525017556177,0.3564152419567108,2473.1177580758426,3075.4320575842694,0.6764593720436096,616.4363478757023,3658.762113764045,0.18722710013389587,2470.812280547753,2985.850553019663,0.14606058597564697,2456.4601913623596,2991.4609375
19,0.8109006899244645,0.9998700022697449,1508.8932584269662,1433.099916608146,0.999971866607666,1627.0118065308989,1339.5632461376404,0.9998184442520142,1378.9903221558989,1363.2719671699438,0.9994204044342041,1799.524139747191,1463.9381364115168,0.9988459348678589,1253.2218223314605,1492.340150983146,0.7297457456588745,2102.967257724719,2052.819588307584,0.9886634945869446,916.2059559339887,2080.90899315309,0.9547111988067627,2558.208435744382,2824.4984638342694,0.9896748661994934,466.4280745259831,2733.235472261236,0.9964722394943237,2163.9819171348313,2881.3590238764045,0.9950114488601685,646.5465019311798,1801.2572419241571,0.7324104309082031,2181.841994382022,3555.750526685393,0.7647063732147217,807.9001272823034,3354.170865519663,0.6597484350204468,2802.39764747191,3751.0586376404494,0.4537491202354431,2823.547884480337,3692.268038974719,0.34370917081832886,2583.1763518258426,3319.0919066011234,0.17878255248069763,2519.006715238764,3172.7257285814608
20,0.7898212531033684,0.9998759031295776,1386.192020716292,1487.8708304073034,0.9999456405639648,1514.2550912921347,1374.625,0.9997496604919434,1307.6492494733145,1397.9599719101122,0.9993315935134888,1704.0563553370785,1480.8798937851122,0.9950068593025208,1168.9006100772472,1474.01953125,0.8733831644058228,2120.404889396067,2030.7180038623594,0.9918054938316345,851.9502940660111,2091.537109375,0.9869760274887085,2380.799420646067,2666.927185744382,0.9943456053733826,462.4779011587078,2864.5791783707864,0.9928892850875854,2344.4734023876404,2959.108672752809,0.9861400127410889,585.5887574613764,2102.172906425562,0.679205060005188,2060.3902738764045,3507.9723929073034,0.6563352346420288,990.486635358146,3454.8539325842694,0.654574990272522,2813.867275280899,3636.28278616573,0.09844410419464111,41.420020628511224,3354.944785814607,0.23502320051193237,-77.86601343047755,3704.040905898876,0.2839294672012329,-106.1633383075843,3582.8448033707864
21,0.7928398461902842,0.9998407363891602,1508.9467169943819,1506.3713351474719,0.9999605417251587,1618.3458347963483,1401.2639571629213,0.9996488094329834,1380.450294066011,1423.6262289325841,0.9993732571601868,1797.6956416783705,1484.8791476474719,0.9984604120254517,1262.233431355337,1522.513671875,0.9546669125556946,2077.495786516854,2034.7404538272472,0.9696838855743408,977.4170909410111,2069.7332338483147,0.974729061126709,2468.562719452247,2723.6138518258426,0.9992271065711975,489.45181925912914,2815.617582514045,0.998508632183075,2217.947419241573,2983.5610516151683,0.997069239616394,775.3533839536517,2099.1226957514045,0.5248509645462036,2212.7309076544943,3522.690704002809,0.7067214250564575,1040.3513430477528,3323.7535551264045,0.4386969208717346,2403.64374122191,2992.4161253511234,0.37762439250946045,2840.765537219101,3606.1183286516853,0.30883336067199707,2463.069390800562,3182.8591994382023,0.23038172721862793,2458.436007724719,2949.0996313202245
22,0.8183808344251969,0.9998477697372437,1470.7851343047753,1483.266480863764,0.9999378323554993,1583.4596646769664,1370.6715238764045,0.9998407959938049,1377.0710366924156,1402.173520891854,0.9992222785949707,1749.9654362710676,1483.02069434691,0.9993304014205933,1210.722107619382,1535.8727835323034,0.9207202792167664,2150.636938202247,2075.139769136236,0.9199963808059692,967.9593793890449,2090.274073911517,0.9770418405532837,2587.9071278089887,2885.7933198735955,0.9967600107192993,432.7361964536517,2832.3141678370785,0.996544361114502,2158.721163974719,2859.3024490870785,0.9975951910018921,587.9292595681179,2116.300561797753,0.9045679569244385,2078.640229985955,3575.9495698735955,0.7817478179931641,1001.6348972963483,3316.3486218398875,0.5031381249427795,2810.9851211376404,3633.816318469101,0.4884242117404938,2828.8384392556177,3614.6151685393256,0.19608938694000244,-74.35030613588486,3694.60700491573,0.23166954517364502,2551.9212166432585,3172.4292485955057
23,0.8222401825820699,0.9997884035110474,1468.837737008427,1490.553436622191,0.9998540282249451,1586.739532127809,1400.7027958216293,0.9997026920318604,1341.8498288272472,1406.4234770014045,0.9990565180778503,1739.3370128160113,1510.0645847963483,0.9974446296691895,1221.282171699438,1541.4475289676966,0.8571366667747498,2078.349280196629,2051.245172050562,0.9343945980072021,895.1031864466293,2103.7517775632023,0.9225202202796936,2442.808900983146,2672.887816011236,0.9993984699249268,463.219331548455,2840.6985603932585,0.9948452711105347,2273.3787306882023,2962.239378511236,0.9881011247634888,675.7132966116574,1953.7585586376404,0.874071478843689,2188.963351474719,3667.850070224719,0.7612676620483398,893.2637816011236,3436.7483760533705,0.4447614252567291,2804.9796348314608,3582.587649227528,0.7233078479766846,786.7417485955057,3449.774446980337,0.3209878206253052,2752.585323033708,4138.697463132023,0.16144424676895142,2777.4002370084268,4141.994382022472
24,0.8029570561998031,0.9998156428337097,1459.025939255618,1500.1933374297753,0.9999067783355713,1575.2611481741574,1407.4325842696628,0.9998503923416138,1334.3422796699438,1425.3504213483145,0.9992284178733826,1734.8088570926966,1515.5211990870787,0.9971923828125,1218.2573077598315,1547.893433988764,0.8635234832763672,2058.9602571980336,2061.8270496839887,0.9801796078681946,941.1091994382023,2088.1303546348313,0.9089528918266296,2440.4471997893256,2703.8891766151683,0.9962607026100159,420.2237425386236,2773.7398613061796,0.9924534559249878,2221.216687148876,2955.1094188904494,0.9465911984443665,673.5020628511236,1877.4429204705057,0.7005132436752319,2168.2994645365166,3669.3548981741574,0.7466592788696289,897.6349411867977,3455.59528616573,0.37267982959747314,2844.8566537921347,3622.1365431882023,0.6221450567245483,2829.668583216292,3598.796962780899,0.3443683981895447,2398.9467608848313,3041.995874297753,0.17994919419288635,2485.474060744382,3131.0077686095506
25,0.8193138417075662,0.9997974634170532,1479.9886104283707,1509.2593267205057,0.999958872795105,1585.3018346207864,1413.083523525281,0.9998228549957275,1392.6711069171347,1435.6133909761236,0.9976468682289124,1712.0866616924159,1522.13592872191,0.9991726875305176,1207.2218003862358,1557.7169066011236,0.9200868606567383,2052.0283093398875,2055.5321497542136,0.991756796836853,925.1857663272472,2067.918254037921,0.895010232925415,2445.1672226123596,2716.1275017556177,0.9940599799156189,429.6380574087078,2690.8468223314608,0.9960154294967651,2170.005530196629,2935.3189957865166,0.9952930212020874,710.5089865695224,1804.1263386587077,0.7869646549224854,2159.905547752809,3594.50153616573,0.7228237390518188,884.5504959620787,3371.381451896067,0.48534315824508667,2772.803414676966,3585.6243416432585,0.7366360425949097,745.9514022998594,3569.4150280898875,0.11314928531646729,2798.7864290730336,4116.619074789326,0.2947973608970642,2428.8933900983147,3049.293275983146
